3299552
3128187
3290029
3290589
3289671
3273068
3258425
3248277
3222322
3208795
3208064
3204058
3191757
3190721
3178568
3170734
3164670
3123951
3123238
3106635
3107442
3105007
3098322
3094828
3087269
3086484
3076604
3068158
3068878
3068118
3065267
3056645
3032777
3053329
3052812
3052490
3048278
3039106
3044049
3040450
3021245
3020848
3014217
2836052
2945099
2883795
2882703
2850943
2824902
2789102
2785473
2782617
2766493
2762108
2759071
2745691
2738354
2740513
2739292
2734508
2729289
2725183
2716309
2692914
2664191
2662978
2662003
2657618
2645914
2645778
2644070
2641730
2639906
2606472
2598033
2594078
2586444
2585821
2575554
2572776
2567196
2565293
2551504
2547615
2541173
2535023
2531355
2528316
2492578
2491837
2486105
2479471
2467251
2462081
2455162
2454810
2446765
2418770
2412494
2398024
2387611
2361283
2354422
2353737
2348029
2346718
2344363
2342907
2342397
2342030
2341754
2340928
2340378
2340137
2338942
2338154
2337064
2335014
2334037
2334387
2333622
2332330
2332386
2331571
2324992
2308635
2291672
2290600
2289195
2285209
2282284
2279853
2277695
2268438
2265023
2262861
2243956
2240312
2235234
2222620
2222925
2214867
2211017
2207524
2204785
2195697
2194931
2193444
2192076
2187365
2182358
2177570
2173311
2173337
2169075
2162550
2161120
2157880
2150440
2142373
2135529
2133346
2129206
2127418
2126971
2125754
2122973
2119959
2117331
2116265
2113738
2111634
2107071
2104615
2104075
2100206
2095951
2095646
2094774
2091192
2089968
2090145
2084805
2076562
2074990
2070418
2069884
2055316
2051814
2045365
2044900
2043045
2041569
2038256
2038027
2037801
2035469
2034723
2034237
2031798
2024285
2019428
2001000
1999689
1999010
1998566
1998492
1994892
1979333
1979314
1975901
577247
1972464
1970339
602326
1965412
1964881
1964850
1964097
1958163
1957031
1953458
1951304
1948695
1946840
1856221
1931560
1929904
1929602
1928997
1928317
1926213
1925320
1923767
1923030
1918888
1909408
1908665
1906709
1906083
1901515
1897724
1897620
1881503
1889042
1887934
1886651
1886214
1885684
1884899
1878539
1875783
1875085
1866040
1860874
1860858
1860762
1860409
1860453
1859604
1858650
1856867
1855908
1799912
1811923
1845734
1844187
1838636
1834085
1829261
1828911
1827923
1825857
1821747
1821251
1812789
1804495
1804937
1804665
1804431
1803708
1803040
1799761
1792187
1779788
1778531
1778090
1775420
1757521
1750749
1752784
1751517
1750014
1749444
1748614
1738323
1741865
1740739
1734139
1718995
1713529
1715238
1712298
1712018
1699217
1692994
1692114
1691360
1689916
1687390
1684068
1658944
1649191
1632896
1627400
606710
1611076
1611692
601920
600589
599891
598747
598923
598339
592946
590537
587590
587039
586862
583420
582904
582841
582840
580704
577938
576849
574786
574396
574393
568942
568830
567852
565453
565249
559387
558340
557027
556691
556301
554394
553839
553021
553012
552646
551789
551591
551371
548377
546970
542046
541457
540857
540292
539802
539450
539007
538328
536351
535874
535858
531584
530955
530526
524296
515268
513072
509078
507841
505599
497888
502278
501741
498357
496162
496085
495331
492866
488709
486260
481806
480529
478491
473413
467218
452885
446795
444255
441017
440822
431952
423556
422382
419701
415978
396044
379566
379330
375888
